UF;Zona;Partido;G�nero;Grau de escolaridade;Faixa et�ria;Quantitativo;Porcentagem (%);qt_nome_social;qt_deficientes;Data de carga
RS;1;MDB;FEMININO;ENSINO M�DIO INCOMPLETO;60 a 69 anos;15;0,2055;0;0;2024-09-16 15:01:10
RS;1;MDB;FEMININO;ENSINO M�DIO INCOMPLETO;70 a 79 anos;12;0,1644;0;1;2024-09-16 15:01:10
RS;1;MDB;FEMININO;ENSINO M�DIO INCOMPLETO;Superior a 79 anos;4;0,0548;0;0;2024-09-16 15:01:10
RS;1;MDB;FEMININO;L� E ESCREVE;45 a 59 anos;1;0,0714;0;0;2024-09-16 15:01:10
RS;1;MDB;FEMININO;L� E ESCREVE;60 a 69 anos;1;0,0714;0;0;2024-09-16 15:01:10
RS;1;MDB;FEMININO;L� E ESCREVE;70 a 79 anos;7;0,5;0;0;2024-09-16 15:01:10
RS;1;MDB;FEMININO;L� E ESCREVE;Superior a 79 anos;5;0,3571;0;0;2024-09-16 15:01:10
RS;1;MDB;FEMININO;SUPERIOR COMPLETO;21 a 24 anos;1;0,004;0;0;2024-09-16 15:01:10
RS;1;MDB;FEMININO;SUPERIOR COMPLETO;25 a 34 anos;15;0,0602;0;0;2024-09-16 15:01:10
RS;1;MDB;FEMININO;SUPERIOR COMPLETO;35 a 44 anos;36;0,1446;0;0;2024-09-16 15:01:10
RS;1;MDB;FEMININO;SUPERIOR COMPLETO;45 a 59 anos;66;0,2651;0;1;2024-09-16 15:01:10
RS;1;MDB;FEMININO;SUPERIOR COMPLETO;60 a 69 anos;63;0,253;0;1;2024-09-16 15:01:10
RS;1;MDB;FEMININO;SUPERIOR COMPLETO;70 a 79 anos;45;0,1807;0;0;2024-09-16 15:01:10
RS;1;MDB;FEMININO;SUPERIOR COMPLETO;Superior a 79 anos;23;0,0924;0;1;2024-09-16 15:01:10
RS;1;MDB;FEMININO;SUPERIOR INCOMPLETO;21 a 24 anos;1;0,0087;0;0;2024-09-16 15:01:10
RS;1;MDB;FEMININO;SUPERIOR INCOMPLETO;25 a 34 anos;17;0,1478;0;0;2024-09-16 15:01:10
RS;1;MDB;FEMININO;SUPERIOR INCOMPLETO;35 a 44 anos;18;0,1565;0;0;2024-09-16 15:01:10
RS;1;MDB;FEMININO;SUPERIOR INCOMPLETO;45 a 59 anos;38;0,3304;0;1;2024-09-16 15:01:10
RS;1;MDB;FEMININO;SUPERIOR INCOMPLETO;60 a 69 anos;29;0,2522;0;0;2024-09-16 15:01:10
RS;1;MDB;FEMININO;SUPERIOR INCOMPLETO;70 a 79 anos;10;0,087;0;1;2024-09-16 15:01:10
RS;1;MDB;FEMININO;SUPERIOR INCOMPLETO;Superior a 79 anos;2;0,0174;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;35 a 44 anos;6;0,0968;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;19;0,3065;0;1;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;60 a 69 anos;23;0,371;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;70 a 79 anos;9;0,1452;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Superior a 79 anos;5;0,0806;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;25 a 34 anos;7;0,0778;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;35 a 44 anos;11;0,1222;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;23;0,2556;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;60 a 69 anos;25;0,2778;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;70 a 79 anos;19;0,2111;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Superior a 79 anos;5;0,0556;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;ENSINO M�DIO COMPLETO;21 a 24 anos;2;0,013;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;ENSINO M�DIO COMPLETO;25 a 34 anos;7;0,0455;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;ENSINO M�DIO COMPLETO;35 a 44 anos;32;0,2078;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;ENSINO M�DIO COMPLETO;45 a 59 anos;49;0,3182;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;ENSINO M�DIO COMPLETO;60 a 69 anos;44;0,2857;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;ENSINO M�DIO COMPLETO;70 a 79 anos;14;0,0909;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;ENSINO M�DIO COMPLETO;Superior a 79 anos;6;0,039;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;ENSINO M�DIO INCOMPLETO;21 a 24 anos;1;0,0104;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;ENSINO M�DIO INCOMPLETO;25 a 34 anos;12;0,125;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;ENSINO M�DIO INCOMPLETO;35 a 44 anos;29;0,3021;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;ENSINO M�DIO INCOMPLETO;45 a 59 anos;19;0,1979;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;ENSINO M�DIO INCOMPLETO;60 a 69 anos;25;0,2604;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;ENSINO M�DIO INCOMPLETO;70 a 79 anos;5;0,0521;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;ENSINO M�DIO INCOMPLETO;Superior a 79 anos;5;0,0521;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;L� E ESCREVE;45 a 59 anos;1;0,125;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;L� E ESCREVE;60 a 69 anos;1;0,125;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;L� E ESCREVE;70 a 79 anos;5;0,625;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;L� E ESCREVE;Superior a 79 anos;1;0,125;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;N�O INFORMADO;70 a 79 anos;1;1;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;SUPERIOR COMPLETO;21 a 24 anos;1;0,0047;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;SUPERIOR COMPLETO;25 a 34 anos;6;0,0279;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;SUPERIOR COMPLETO;35 a 44 anos;27;0,1256;0;1;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;SUPERIOR COMPLETO;45 a 59 anos;44;0,2047;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;SUPERIOR COMPLETO;60 a 69 anos;67;0,3116;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;SUPERIOR COMPLETO;70 a 79 anos;52;0,2419;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;SUPERIOR COMPLETO;Superior a 79 anos;18;0,0837;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;SUPERIOR INCOMPLETO;21 a 24 anos;1;0,0077;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;SUPERIOR INCOMPLETO;25 a 34 anos;6;0,0462;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;SUPERIOR INCOMPLETO;35 a 44 anos;25;0,1923;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;SUPERIOR INCOMPLETO;45 a 59 anos;41;0,3154;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;SUPERIOR INCOMPLETO;60 a 69 anos;42;0,3231;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;SUPERIOR INCOMPLETO;70 a 79 anos;12;0,0923;0;0;2024-09-16 15:01:10
RS;1;MDB;MASCULINO;SUPERIOR INCOMPLETO;Superior a 79 anos;3;0,0231;0;0;2024-09-16 15:01:10
RS;1;NOVO;FEMININO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;1;1;0;0;2024-09-16 15:01:10
RS;1;NOVO;FEMININO;ENSINO M�DIO COMPLETO;45 a 59 anos;1;1;0;0;2024-09-16 15:01:10
RS;1;NOVO;FEMININO;ENSINO M�DIO INCOMPLETO;25 a 34 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;1;NOVO;FEMININO;ENSINO M�DIO INCOMPLETO;60 a 69 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;1;NOVO;FEMININO;SUPERIOR COMPLETO;35 a 44 anos;4;0,4;0;0;2024-09-16 15:01:10
RS;1;NOVO;FEMININO;SUPERIOR COMPLETO;45 a 59 anos;1;0,1;0;0;2024-09-16 15:01:10
RS;1;NOVO;FEMININO;SUPERIOR COMPLETO;60 a 69 anos;4;0,4;0;0;2024-09-16 15:01:10
RS;1;NOVO;FEMININO;SUPERIOR COMPLETO;70 a 79 anos;1;0,1;0;0;2024-09-16 15:01:10
RS;1;NOVO;FEMININO;SUPERIOR INCOMPLETO;25 a 34 anos;1;0,1667;0;0;2024-09-16 15:01:10
RS;1;NOVO;FEMININO;SUPERIOR INCOMPLETO;35 a 44 anos;2;0,3333;0;0;2024-09-16 15:01:10
RS;1;NOVO;FEMININO;SUPERIOR INCOMPLETO;45 a 59 anos;2;0,3333;0;0;2024-09-16 15:01:10
RS;1;NOVO;FEMININO;SUPERIOR INCOMPLETO;60 a 69 anos;1;0,1667;0;0;2024-09-16 15:01:10
RS;1;NOVO;MASCULINO;ENSINO M�DIO COMPLETO;25 a 34 anos;2;0,25;0;0;2024-09-16 15:01:10
RS;1;NOVO;MASCULINO;ENSINO M�DIO COMPLETO;35 a 44 anos;3;0,375;0;0;2024-09-16 15:01:10
RS;1;NOVO;MASCULINO;ENSINO M�DIO COMPLETO;45 a 59 anos;2;0,25;0;0;2024-09-16 15:01:10
RS;1;NOVO;MASCULINO;ENSINO M�DIO COMPLETO;70 a 79 anos;1;0,125;0;0;2024-09-16 15:01:10
RS;1;NOVO;MASCULINO;ENSINO M�DIO INCOMPLETO;25 a 34 anos;2;0,2;0;0;2024-09-16 15:01:10
RS;1;NOVO;MASCULINO;ENSINO M�DIO INCOMPLETO;35 a 44 anos;2;0,2;0;0;2024-09-16 15:01:10
RS;1;NOVO;MASCULINO;ENSINO M�DIO INCOMPLETO;45 a 59 anos;5;0,5;0;0;2024-09-16 15:01:10
RS;1;NOVO;MASCULINO;ENSINO M�DIO INCOMPLETO;60 a 69 anos;1;0,1;0;0;2024-09-16 15:01:10
RS;1;NOVO;MASCULINO;SUPERIOR COMPLETO;25 a 34 anos;9;0,2903;0;0;2024-09-16 15:01:10
RS;1;NOVO;MASCULINO;SUPERIOR COMPLETO;35 a 44 anos;9;0,2903;0;0;2024-09-16 15:01:10
RS;1;NOVO;MASCULINO;SUPERIOR COMPLETO;45 a 59 anos;7;0,2258;0;0;2024-09-16 15:01:10
RS;1;NOVO;MASCULINO;SUPERIOR COMPLETO;60 a 69 anos;6;0,1935;0;0;2024-09-16 15:01:10
RS;1;NOVO;MASCULINO;SUPERIOR INCOMPLETO;25 a 34 anos;5;0,3571;0;0;2024-09-16 15:01:10
RS;1;NOVO;MASCULINO;SUPERIOR INCOMPLETO;35 a 44 anos;3;0,2143;0;0;2024-09-16 15:01:10
RS;1;NOVO;MASCULINO;SUPERIOR INCOMPLETO;45 a 59 anos;4;0,2857;0;0;2024-09-16 15:01:10
RS;1;NOVO;MASCULINO;SUPERIOR INCOMPLETO;60 a 69 anos;2;0,1429;0;0;2024-09-16 15:01:10
RS;1;PATRIOTA;FEMININO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;1;1;0;0;2024-09-16 15:01:10
RS;1;PATRIOTA;FEMININO;ENSINO M�DIO COMPLETO;45 a 59 anos;2;1;0;0;2024-09-16 15:01:10
RS;1;PATRIOTA;FEMININO;ENSINO M�DIO INCOMPLETO;70 a 79 anos;1;1;0;0;2024-09-16 15:01:10
RS;1;PATRIOTA;FEMININO;SUPERIOR COMPLETO;25 a 34 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;1;PATRIOTA;FEMININO;SUPERIOR COMPLETO;35 a 44 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;1;PATRIOTA;FEMININO;SUPERIOR INCOMPLETO;35 a 44 anos;1;1;0;0;2024-09-16 15:01:10
RS;1;PATRIOTA;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;60 a 69 anos;1;1;0;0;2024-09-16 15:01:10
RS;1;PATRIOTA;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;1;1;0;0;2024-09-16 15:01:10
RS;1;PATRIOTA;MASCULINO;ENSINO M�DIO COMPLETO;25 a 34 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;1;PATRIOTA;MASCULINO;ENSINO M�DIO COMPLETO;45 a 59 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;1;PATRIOTA;MASCULINO;ENSINO M�DIO INCOMPLETO;25 a 34 anos;1;0,5;0;1;2024-09-16 15:01:10
RS;1;PATRIOTA;MASCULINO;ENSINO M�DIO INCOMPLETO;45 a 59 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;1;PATRIOTA;MASCULINO;L� E ESCREVE;70 a 79 anos;1;1;0;0;2024-09-16 15:01:10
RS;1;PATRIOTA;MASCULINO;SUPERIOR COMPLETO;45 a 59 anos;2;0,1538;0;0;2024-09-16 15:01:10
RS;1;PATRIOTA;MASCULINO;SUPERIOR COMPLETO;60 a 69 anos;4;0,3077;0;0;2024-09-16 15:01:10
RS;1;PATRIOTA;MASCULINO;SUPERIOR COMPLETO;70 a 79 anos;6;0,4615;0;0;2024-09-16 15:01:10
RS;1;PATRIOTA;MASCULINO;SUPERIOR COMPLETO;Superior a 79 anos;1;0,0769;0;0;2024-09-16 15:01:10
RS;1;PATRIOTA;MASCULINO;SUPERIOR INCOMPLETO;25 a 34 anos;1;0,2;0;0;2024-09-16 15:01:10
RS;1;PATRIOTA;MASCULINO;SUPERIOR INCOMPLETO;35 a 44 anos;1;0,2;0;0;2024-09-16 15:01:10
RS;1;PATRIOTA;MASCULINO;SUPERIOR INCOMPLETO;45 a 59 anos;1;0,2;0;0;2024-09-16 15:01:10
RS;1;PATRIOTA;MASCULINO;SUPERIOR INCOMPLETO;60 a 69 anos;2;0,4;0;0;2024-09-16 15:01:10
RS;1;PCB;FEMININO;ENSINO M�DIO INCOMPLETO;25 a 34 anos;1;1;0;0;2024-09-16 15:01:10
RS;1;PCB;FEMININO;SUPERIOR COMPLETO;70 a 79 anos;1;1;0;0;2024-09-16 15:01:10
RS;1;PCB;FEMININO;SUPERIOR INCOMPLETO;21 a 24 anos;1;1;0;0;2024-09-16 15:01:10
RS;1;PCB;MASCULINO;ENSINO M�DIO COMPLETO;Superior a 79 anos;1;1;0;0;2024-09-16 15:01:10
RS;1;PCB;MASCULINO;SUPERIOR COMPLETO;60 a 69 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;1;PCB;MASCULINO;SUPERIOR COMPLETO;70 a 79 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;ANALFABETO;45 a 59 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;ANALFABETO;Superior a 79 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;ENSINO FUNDAMENTAL COMPLETO;35 a 44 anos;2;0,2222;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;1;0,1111;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;ENSINO FUNDAMENTAL COMPLETO;60 a 69 anos;4;0,4444;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Superior a 79 anos;2;0,2222;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;25 a 34 anos;2;0,125;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;35 a 44 anos;2;0,125;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;4;0,25;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;60 a 69 anos;6;0,375;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;70 a 79 anos;2;0,125;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;ENSINO M�DIO COMPLETO;25 a 34 anos;2;0,1053;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;ENSINO M�DIO COMPLETO;35 a 44 anos;4;0,2105;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;ENSINO M�DIO COMPLETO;45 a 59 anos;7;0,3684;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;ENSINO M�DIO COMPLETO;60 a 69 anos;4;0,2105;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;ENSINO M�DIO COMPLETO;70 a 79 anos;2;0,1053;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;ENSINO M�DIO INCOMPLETO;21 a 24 anos;2;0,0769;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;ENSINO M�DIO INCOMPLETO;25 a 34 anos;5;0,1923;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;ENSINO M�DIO INCOMPLETO;35 a 44 anos;11;0,4231;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;ENSINO M�DIO INCOMPLETO;45 a 59 anos;2;0,0769;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;ENSINO M�DIO INCOMPLETO;60 a 69 anos;6;0,2308;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;N�O INFORMADO;60 a 69 anos;1;1;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;SUPERIOR COMPLETO;25 a 34 anos;3;0,0857;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;SUPERIOR COMPLETO;35 a 44 anos;6;0,1714;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;SUPERIOR COMPLETO;45 a 59 anos;13;0,3714;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;SUPERIOR COMPLETO;60 a 69 anos;8;0,2286;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;SUPERIOR COMPLETO;70 a 79 anos;5;0,1429;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;SUPERIOR INCOMPLETO;18 a 20 anos;1;0,0303;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;SUPERIOR INCOMPLETO;21 a 24 anos;2;0,0606;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;SUPERIOR INCOMPLETO;25 a 34 anos;6;0,1818;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;SUPERIOR INCOMPLETO;35 a 44 anos;9;0,2727;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;SUPERIOR INCOMPLETO;45 a 59 anos;13;0,3939;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;SUPERIOR INCOMPLETO;60 a 69 anos;1;0,0303;0;0;2024-09-16 15:01:10
RS;1;PCDOB;FEMININO;SUPERIOR INCOMPLETO;70 a 79 anos;1;0,0303;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;ANALFABETO;70 a 79 anos;1;1;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;21 a 24 anos;1;0,0909;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;4;0,3636;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;60 a 69 anos;2;0,1818;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;70 a 79 anos;2;0,1818;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Superior a 79 anos;2;0,1818;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;25 a 34 anos;1;0,0769;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;35 a 44 anos;5;0,3846;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;6;0,4615;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;60 a 69 anos;1;0,0769;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;ENSINO M�DIO COMPLETO;21 a 24 anos;1;0,0345;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;ENSINO M�DIO COMPLETO;25 a 34 anos;3;0,1034;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;ENSINO M�DIO COMPLETO;35 a 44 anos;4;0,1379;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;ENSINO M�DIO COMPLETO;45 a 59 anos;11;0,3793;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;ENSINO M�DIO COMPLETO;60 a 69 anos;8;0,2759;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;ENSINO M�DIO COMPLETO;70 a 79 anos;1;0,0345;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;ENSINO M�DIO COMPLETO;Superior a 79 anos;1;0,0345;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;ENSINO M�DIO INCOMPLETO;18 a 20 anos;1;0,0333;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;ENSINO M�DIO INCOMPLETO;21 a 24 anos;1;0,0333;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;ENSINO M�DIO INCOMPLETO;25 a 34 anos;6;0,2;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;ENSINO M�DIO INCOMPLETO;35 a 44 anos;4;0,1333;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;ENSINO M�DIO INCOMPLETO;45 a 59 anos;12;0,4;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;ENSINO M�DIO INCOMPLETO;60 a 69 anos;4;0,1333;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;ENSINO M�DIO INCOMPLETO;70 a 79 anos;1;0,0333;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;ENSINO M�DIO INCOMPLETO;Superior a 79 anos;1;0,0333;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;L� E ESCREVE;45 a 59 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;L� E ESCREVE;Superior a 79 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;SUPERIOR COMPLETO;25 a 34 anos;6;0,125;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;SUPERIOR COMPLETO;35 a 44 anos;8;0,1667;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;SUPERIOR COMPLETO;45 a 59 anos;15;0,3125;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;SUPERIOR COMPLETO;60 a 69 anos;13;0,2708;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;SUPERIOR COMPLETO;70 a 79 anos;6;0,125;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;SUPERIOR INCOMPLETO;21 a 24 anos;3;0,1;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;SUPERIOR INCOMPLETO;25 a 34 anos;2;0,0667;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;SUPERIOR INCOMPLETO;35 a 44 anos;4;0,1333;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;SUPERIOR INCOMPLETO;45 a 59 anos;13;0,4333;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;SUPERIOR INCOMPLETO;60 a 69 anos;7;0,2333;0;0;2024-09-16 15:01:10
RS;1;PCDOB;MASCULINO;SUPERIOR INCOMPLETO;70 a 79 anos;1;0,0333;0;0;2024-09-16 15:01:10
RS;1;PCO;FEMININO;ENSINO M�DIO INCOMPLETO;25 a 34 anos;1;1;0;0;2024-09-16 15:01:10
RS;1;PCO;FEMININO;SUPERIOR COMPLETO;45 a 59 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;1;PCO;FEMININO;SUPERIOR COMPLETO;Superior a 79 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;1;PCO;FEMININO;SUPERIOR INCOMPLETO;45 a 59 anos;1;1;0;0;2024-09-16 15:01:10
RS;1;PCO;MASCULINO;ENSINO M�DIO COMPLETO;25 a 34 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;1;PCO;MASCULINO;ENSINO M�DIO COMPLETO;45 a 59 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;1;PCO;MASCULINO;ENSINO M�DIO INCOMPLETO;45 a 59 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;1;PCO;MASCULINO;ENSINO M�DIO INCOMPLETO;60 a 69 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;1;PCO;MASCULINO;SUPERIOR COMPLETO;60 a 69 anos;1;1;0;0;2024-09-16 15:01:10
RS;1;PCO;MASCULINO;SUPERIOR INCOMPLETO;45 a 59 anos;1;1;0;0;2024-09-16 15:01:10
RS;1;PDT;FEMININO;ANALFABETO;45 a 59 anos;1;0,25;0;0;2024-09-16 15:01:10
RS;1;PDT;FEMININO;ANALFABETO;60 a 69 anos;1;0,25;0;0;2024-09-16 15:01:10
RS;1;PDT;FEMININO;ANALFABETO;Superior a 79 anos;2;0,5;0;0;2024-09-16 15:01:10
RS;1;PDT;FEMININO;ENSINO FUNDAMENTAL COMPLETO;35 a 44 anos;3;0,0263;0;0;2024-09-16 15:01:10
RS;1;PDT;FEMININO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;18;0,1579;0;0;2024-09-16 15:01:10
RS;1;PDT;FEMININO;ENSINO FUNDAMENTAL COMPLETO;60 a 69 anos;27;0,2368;0;1;2024-09-16 15:01:10
RS;1;PDT;FEMININO;ENSINO FUNDAMENTAL COMPLETO;70 a 79 anos;27;0,2368;0;1;2024-09-16 15:01:10
RS;1;PDT;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Superior a 79 anos;39;0,3421;0;0;2024-09-16 15:01:10
